2025-04-04 17:56:39,138 [INFO] Epoch 35: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0209, max_val_accuracy=0.9059, train_times=432
2025-04-04 17:56:40,133 [INFO] Epoch 36: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0312, max_val_accuracy=0.9059, train_times=444
2025-04-04 17:56:41,133 [INFO] Epoch 37: device=cuda:1, max_train_accuracy=0.8852, loss = 0.0214, max_val_accuracy=0.9059, train_times=456
2025-04-04 17:56:42,135 [INFO] Epoch 38: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0214, max_val_accuracy=0.9072, train_times=468
2025-04-04 17:56:43,147 [INFO] Epoch 39: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0151, max_val_accuracy=0.9072, train_times=480
2025-04-04 17:56:44,140 [INFO] Epoch 40: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0192, max_val_accuracy=0.9072, train_times=492
2025-04-04 17:56:45,138 [INFO] Epoch 41: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0177, max_val_accuracy=0.9072, train_times=504
2025-04-04 17:56:46,151 [INFO] Epoch 42: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0195, max_val_accuracy=0.9072, train_times=516
2025-04-04 17:56:47,163 [INFO] Epoch 43: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0135, max_val_accuracy=0.9072, train_times=528
2025-04-04 17:56:48,173 [INFO] Epoch 44: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0308, max_val_accuracy=0.9072, train_times=540
2025-04-04 17:56:49,168 [INFO] Epoch 45: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0167, max_val_accuracy=0.9072, train_times=552
2025-04-04 17:56:50,170 [INFO] Epoch 46: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0177, max_val_accuracy=0.9072, train_times=564
2025-04-04 17:56:51,167 [INFO] Epoch 47: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0134, max_val_accuracy=0.9072, train_times=576
2025-04-04 17:56:52,178 [INFO] Epoch 48: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0173, max_val_accuracy=0.9072, train_times=588
2025-04-04 17:56:53,185 [INFO] Epoch 49: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0144, max_val_accuracy=0.9072, train_times=600
2025-04-04 17:56:54,192 [INFO] Epoch 50: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0170, max_val_accuracy=0.9072, train_times=612
2025-04-04 17:56:55,191 [INFO] Epoch 51: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0177, max_val_accuracy=0.9072, train_times=624
2025-04-04 17:56:56,182 [INFO] Epoch 52: device=cuda:1, max_train_accuracy=0.8525, loss = 0.0254, max_val_accuracy=0.9072, train_times=636
2025-04-04 17:56:57,173 [INFO] Epoch 53: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0140, max_val_accuracy=0.9072, train_times=648
2025-04-04 17:56:58,173 [INFO] Epoch 54: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0190, max_val_accuracy=0.9072, train_times=660
2025-04-04 17:56:59,176 [INFO] Epoch 55: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0256, max_val_accuracy=0.9072, train_times=672
2025-04-04 17:57:00,189 [INFO] Epoch 56: device=cuda:1, max_train_accuracy=0.8852, loss = 0.0196, max_val_accuracy=0.9072, train_times=684
2025-04-04 17:57:01,196 [INFO] Epoch 57: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0184, max_val_accuracy=0.9072, train_times=696
